,rho,beta&a&b,phi,sigma,Ifit,nRuns,region,IUQ
19-8,0.7987864311722782,"[ 2.99126898e+02  1.39152894e-01  3.41971374e-01 -1.03623800e+00
 -1.12690378e-01  7.45500680e-04 -1.10696443e+00 -1.24616613e-01
  5.92811572e-03]",0.8913698040828573,0.1116790814276018,1.069928398235774,19,CAR,1.0596883505111279
19-9,0.8831584391276627,"[ 2.93728878e+02  1.12933694e-01  6.18069366e-01  1.95127212e-01
 -3.19239599e-01  6.65967484e-02  2.45906209e-01  2.83235114e-01
  2.99211316e-03]",0.9085839997898724,0.214448777509283,1.0642011098095705,19,NWS,1.068984505338706
19-10,0.9073051958153066,"[ 2.96661904e+02  1.70292904e-01  6.68617246e-01 -3.60899778e-01
 -7.45600754e-01  6.07204181e-02 -6.14273680e-01  4.78411164e-01
  1.17781736e-01]",0.8215485329701362,0.2864482228743246,1.1526833395631806,19,NSA,1.112377058377203
19-11,0.8422529798238705,"[ 2.97194698e+02  4.51384885e-01  2.56887528e-01  6.14709582e-01
 -7.87184960e-01 -3.28924240e-02 -9.01503817e-01 -4.28987933e-03
  1.29006334e-01]",0.6967038242309855,0.4106407564528956,1.1934878892300949,19,NES,1.128696306748973
19-12,0.0099999999999999,"[ 2.94480165e+02  7.96391983e-01  9.18237391e-02  8.35382546e-02
 -8.19581833e-01  2.21328602e-01 -1.69864852e+00  9.09647281e-01
 -2.49213035e-02]",0.6166664371017714,0.6150059918473072,1.2473354214334678,19,SAM,1.1460524693136562
19-13,0.9279577121899096,"[ 2.87254470e+02 -8.50792983e-02  7.85788616e-01  3.74928321e+00
 -2.39733070e-01 -4.84086037e-02  9.25070110e-01  2.06929679e-01
 -2.89942370e-02]",0.7277664613962139,0.3055928348084867,1.046046029774064,19,SWS,1.0244327859432891
19-14,0.9408026803631016,"[ 2.91562213e+02  2.87572378e-02  7.13799737e-01  4.75760783e+00
 -7.21701780e-01  1.17483412e-01 -4.76782010e-02  5.86122211e-01
  3.33288453e-03]",0.3146314569058534,0.6192666932000751,1.0479999159075997,19,SES,1.0250598252951786
19-15,0.9617845551165016,"[ 2.81659328e+02 -7.02456594e-02  6.94458772e-01  4.65859301e+00
  1.68833326e-01 -1.32743104e-02  1.51015991e+00  2.96163189e-01
  3.63758328e-02]",0.5004555931455028,0.3852000688476742,1.0493932510446082,19,SSA,1.0162505134507265
19-16,0.180300750808125,"[ 2.78949542e+02  1.10430015e-01  5.24736689e-01 -7.59487061e+00
  6.84307209e-01 -1.92652154e-01 -1.67686433e+00  2.98565492e-01
  6.19357838e-03]",0.3785283259301753,0.8928425447789454,1.0587702436693067,19,NEU,1.061413518178658
19-17,0.1868145170326109,"[ 2.81430809e+02  5.53224877e-02  8.05123675e-01 -1.11477687e+01
  6.79104712e-01 -1.84085801e-01 -5.50746976e-01  3.12214388e-01
 -3.61511194e-01]",0.3270629235539481,1.3853302816782127,1.0957201992613006,19,WCE,1.1151053267859088
19-18,0.063509517353274,"[277.11479579   0.54558536   0.49380929 -16.33199198   0.28802627
  -0.29282453  -0.4431515   -0.36797724  -0.37335077]",0.3192809948053246,2.203105985748077,1.0537217849690943,19,EEU,1.1287919545259824
19-19,0.7172659621967342,"[ 2.89694974e+02  2.01948284e-01  5.99305010e-01 -8.66241902e+00
  5.78751266e-01 -1.69964620e-01 -2.32752245e+00  8.17565505e-01
 -1.76092009e-01]",0.4688958027221908,0.5404039668479532,1.1675521263527302,19,MED,1.0683628487002017
19-20,0.8327514629773968,"[ 2.96628846e+02  3.43495593e-01  5.38497827e-01 -8.74717082e+00
 -1.56993062e+00 -2.62299847e-01  2.49228545e-01  5.40897562e-02
  3.90352727e-01]",0.4348716998865791,0.690004506895589,1.0862177724331423,19,SAH,1.066776978235583
19-21,0.8491659637214201,"[ 2.97996383e+02  3.07897836e-01  3.73581620e-01 -3.97893721e-01
 -1.09037301e+00 -3.93196833e-01  1.63169750e+00 -2.27261829e-01
  2.32867952e-01]",0.5465360581367459,0.4402192983150815,1.1357290407737135,19,WAF,1.1256970916474813
19-22,0.8928284146690133,"[ 2.95305452e+02  1.74049672e-01  5.44895976e-01 -1.34132872e-01
 -8.23376177e-01 -2.00357795e-01  8.54660306e-01  3.40256157e-01
  6.72544745e-02]",0.5943874377854758,0.3313033860441446,1.0768757211977902,19,CAF,1.0968833301919836
19-23,0.6642772031630434,"[ 2.97163300e+02  1.33010055e-01  5.00564593e-01 -6.13538053e-01
 -9.93748276e-01 -1.80093657e-01  1.47269861e+00  5.03805391e-01
  9.17703382e-02]",0.6041441807381235,0.4660934979478159,1.0713929656859935,19,NEAF,1.0638577835505658
19-24,0.7418860547506967,"[ 2.95473692e+02  3.37542539e-01  2.88170925e-01  7.43163869e-01
 -8.91090007e-01  2.35208168e-02  3.58180548e-01  2.35159605e-01
 -8.54440495e-02]",0.8127168518651735,0.3032433843472904,1.086991590475283,19,SEAF,1.09732717176837
19-25,0.8923885327271887,"[ 2.92967632e+02  9.61227087e-02  6.20458823e-01  2.95338858e+00
 -1.14984664e+00  1.30432658e-01 -8.81877639e-02  2.31690589e-01
  8.44289423e-02]",0.5345434811693726,0.3688633982135993,1.0737465919022204,19,WSAF,1.0614236056824118
19-26,0.8434226947964061,"[ 2.93857258e+02  2.88672368e-01  4.86244070e-01  3.09804764e+00
 -1.50007736e+00  5.45547527e-02 -5.35068221e-01  1.20829673e-01
  2.84297939e-01]",0.4782221458736042,0.5012063216068756,1.1353662437318024,19,ESAF,1.0561790910463391
19-27,0.0100016274213263,"[ 2.96873285e+02  2.15714274e-01  3.40158226e-01  1.97158240e+00
 -3.25824282e-01  6.15107400e-03  1.08151443e+00 -1.84674743e-01
 -5.22727239e-03]",0.7430556038368097,0.2551227173461131,1.062082266642859,19,MDG,1.0525437184817266
19-28,0.99,"[ 2.56855325e+02  1.75462683e+00 -3.55882275e-01 -1.90061660e+01
  1.48345225e+00 -2.91723244e-01 -4.45469916e+00  1.42002653e-01
  1.16180080e-01]",0.4812178862132287,1.7916068647572454,1.5393856110471142,19,RAR,1.3323547245908052
19-29,0.0099999999999999,"[ 2.72331514e+02  7.20339503e-01  5.03998622e-01 -2.07842253e+01
 -1.97847268e-01 -4.15657510e-01 -1.37902813e-01 -5.28023493e-01
 -4.44780679e-01]",0.3239637769250376,2.573833326705782,1.0644833229824415,19,WSB,1.1830874729039762
19-30,0.8918518101889069,"[ 2.66276980e+02  6.73616016e-01  4.71415874e-01 -2.32259355e+01
 -8.27723449e-01 -5.72129612e-01  4.17828039e-01  5.50017202e-01
 -2.11015191e-01]",0.3083954175093492,1.9042192144879453,1.061524651692284,19,ESB,1.1444257828236313
19-31,0.106061887641397,"[ 2.66681218e+02  8.01487869e-01  4.56164618e-01 -1.45523329e+01
  3.71496220e-01  1.37857064e-01 -3.15364312e+00  7.08102929e-01
 -1.23990312e-01]",0.4618929402876012,1.070082311548724,1.2864027102703266,19,RFE,1.1999664750148682
19-32,0.99,"[ 2.87454448e+02  9.16979901e-01 -7.40523820e-03 -1.50258556e+01
 -7.77061871e-02 -1.62828069e-01 -8.19056946e-01  4.63557395e-01
 -9.88000741e-04]",0.2950164307568174,1.0733965827249834,1.0486140435791946,19,WCA,1.0718779196169919
19-33,0.0099999999999999,"[ 2.77750555e+02  8.14894506e-01  2.00285873e-01 -1.93926203e+01
 -1.59444347e+00 -4.38958027e-01  6.18275787e-01  5.60517017e-01
 -4.01495865e-01]",0.2951631631641033,1.390024472447801,1.0772158811935058,19,ECA,1.1135805068661557
19-34,0.6456168534257936,"[ 2.68212529e+02  5.36139982e-01  4.50118262e-01 -1.40382395e+01
 -1.86023264e+00 -2.77796148e-02 -3.91980409e-01  9.06152701e-01
  1.21335588e-01]",0.3875044795306427,1.2735072977776158,1.112424968203908,19,TIB,1.1493651490657548
19-35,0.7035832913094823,"[ 2.86763427e+02  3.36789536e-01  4.41116969e-01 -8.53615232e+00
 -6.48033437e-01 -3.29267756e-02 -2.15214254e+00  4.40732026e-01
 -1.47320512e-01]",0.3947782114979022,0.5119090745739227,1.067084050499748,19,EAS,1.055577582448637
19-36,0.99,"[ 2.97501823e+02  8.41010703e-01  1.93969998e-02 -8.41554116e+00
 -1.44580868e+00 -2.22384550e-01  4.50647330e-03 -3.10208732e-01
  4.77545617e-01]",0.4962227404745158,0.9149411585906584,1.0731463143297912,19,ARP,1.1023161958017331
19-37,0.7306683773730459,"[ 2.96373383e+02  1.36817192e-01  6.02406739e-01 -5.18242451e+00
 -2.01924748e+00  1.83130788e-02  1.56351495e+00 -3.53456119e-01
  1.20432893e-01]",0.4078238014223973,0.6246147359149584,1.110007535210255,19,SAS,1.077484581054956
19-38,0.8151180444686397,"[ 2.99134614e+02  1.19011363e-01  4.22979255e-01 -5.11513855e-01
 -1.99715831e-01  6.43562919e-03  1.31882760e-01 -3.76125475e-01
 -1.40796780e-02]",0.8667882000693035,0.1694942281169699,1.0541689127896556,19,SEA,1.0806975095671796
19-39,0.8283296157628045,"[ 2.99058497e+02  1.67147305e-01  4.05124402e-01  1.96421906e+00
 -7.26034010e-01  6.12127844e-02  2.10589851e-01 -1.64045040e-01
 -4.14701136e-02]",0.6719339065679661,0.3394632692487479,1.0644223903886512,19,NAU,1.0672811981481833
19-40,0.99,"[ 2.95819696e+02  6.26224269e-01  3.28714025e-01  6.93265992e+00
 -1.52274444e+00 -7.44832376e-02 -5.73628839e-01  3.21310851e-01
 -6.53271292e-02]",0.5046906411158012,1.0581888350333342,1.0423789528126015,19,CAU,1.0463503360940325
19-41,0.8875212272611374,"[ 2.92358713e+02  1.79983495e-01  5.37990847e-01  5.17663386e+00
 -8.09932563e-01 -3.22315403e-02  3.64970403e-01  3.21111936e-01
  9.48247156e-02]",0.6027746133057332,0.7073320368335383,1.0421759078049364,19,EAU,1.014671355358559
19-42,0.9628870743382316,"[ 2.87953757e+02  7.59305788e-03  7.49558728e-01  3.68925835e+00
  3.70371618e-02 -1.27470421e-02  1.43372845e+00  2.17624192e-01
  2.49319093e-02]",0.5985726803675447,0.328602008381473,1.0607652100281404,19,SAU,1.0349084014531968
19-43,0.9641944032240888,"[2.87565810e+02 9.62904043e-02 6.02749827e-01 2.44322248e+00
 1.73188064e-01 2.92806203e-02 2.19748050e+00 2.78059652e-01
 1.59520585e-02]",0.7079592590149016,0.2496089844487252,1.049039631979184,19,NZ,1.042697087590113
19-44,0.9862759783601044,"[ 2.37565413e+02  1.73995405e-01  1.41849469e+00  1.22700948e+01
  3.08474499e+00  2.02087274e-01  1.23144861e-01 -1.63883430e+00
 -3.67233050e-01]",0.2822376153206257,1.0310141457069983,1.1402661111705432,19,EAN,1.0693831850315747
19-45,0.94421665575003,"[ 2.50669196e+02 -7.28263113e-01  1.87129867e+00  1.02964972e+01
  2.29320258e+00 -6.98816099e-02  9.31003379e-01 -1.04209931e+00
 -2.18566288e-01]",0.328379255869633,1.5755487051832229,1.1345279451745616,19,WAN,1.1018708784626148
19-46,0.9899999999999998,"[253.35624476   3.22761338  -2.15002212  -9.43061388   0.54560907
   0.52246286  -5.77907778  -1.39865762   0.3696901 ]",0.7645028476020823,1.9629298607233951,4.76579620302753,19,ARO,2.5497361211554903
19-47,0.741986102021915,"[ 2.92888868e+02  2.53493945e-01  3.23336768e-01 -1.66680577e+00
 -5.41863819e-02  6.76240251e-03 -2.23065682e+00  2.03136475e-01
  1.69690282e-02]",0.8833715612227012,0.0871277960325266,1.1680919211734924,19,NPO,1.0600934251882783
19-48,0.8938294274981917,"[ 2.99425661e+02 -1.95450962e-02  5.55963592e-01 -1.20216932e-01
 -2.88143737e-03  1.37450524e-02  7.37737070e-01 -2.12311240e-01
 -2.32746547e-03]",0.978334140619653,0.1467126058591651,1.0563738880429308,19,EPO,1.0408754712542476
19-49,0.9600847264700144,"[ 2.91999619e+02  3.26636071e-02  4.68405468e-01  1.59756719e+00
  6.04782530e-02  8.50793010e-03  1.78935212e+00  1.19765180e-01
 -9.11709163e-03]",0.7807918274681009,0.0731163219388771,1.0824715592063716,19,SPO,1.0402887306217077
19-50,0.8480771977098706,"[ 2.92697197e+02  1.99903387e-01  2.06721886e-01 -1.69927962e+00
  1.39736749e-02 -1.60779146e-02 -2.17459801e+00  2.95377646e-01
 -1.78933505e-02]",0.8683502234462256,0.1015010391876398,1.212023510158275,19,NAO,1.1275921311614192
19-51,0.852696234271666,"[ 2.98838931e+02  9.96192547e-02  4.07790179e-01  6.33282478e-01
 -1.63366769e-01 -3.34473327e-02  1.26398619e+00 -2.89385713e-01
  6.35469214e-02]",0.8612327699836024,0.1284458863456588,1.0706546922635671,19,EAO,1.028898427540556
19-52,0.9496235112181284,"[ 2.91715924e+02  2.15526811e-02  4.82868141e-01  1.74394153e+00
  6.12473479e-02 -1.39454977e-03  2.19061963e+00  2.17525423e-01
 -7.06585504e-04]",0.7952240941129852,0.1046984336665277,1.0960195869071778,19,SAO,1.0215234946788507
19-53,0.0099999999999999,"[ 2.98879813e+02  3.18376037e-01  2.32496276e-01 -7.57270118e-01
 -4.74720494e-01 -2.66938809e-02 -6.91127295e-02 -8.12868254e-01
  9.33785818e-02]",0.8146253102926118,0.2374925839772896,1.069494386241316,19,ARS,1.0497699291268285
19-54,0.9031976628095888,"[ 2.99929225e+02  1.73916479e-01  3.60688114e-01 -1.04230326e+00
 -3.80095853e-01 -5.30896767e-02 -7.31281217e-02 -5.65247442e-01
  2.13028393e-03]",0.7695636432407862,0.2396568685493671,1.0673128970171877,19,BOB,1.0309075067431375
19-55,0.0100000080615941,"[ 3.00074334e+02  1.25759744e-01  3.94460545e-01 -6.65211817e-02
 -1.89775692e-01  5.23988674e-02  5.40569087e-01 -4.26338482e-01
 -5.13640160e-02]",0.8386465367094432,0.1959725946789318,1.0821032688798895,19,EIO,1.1112687503480057
19-56,0.9186072742243434,"[ 2.94974225e+02  4.35416273e-02  4.61632243e-01  1.36345127e+00
  2.22812067e-03  1.02422001e-02  1.72235389e+00 -1.52459433e-02
 -1.33852873e-02]",0.868908218715216,0.1027073871805949,1.0578977758513468,19,SIO,1.0451752169755577
19-57,0.9643856594075542,"[ 2.76571872e+02 -8.72828940e-03  6.84504611e-01  2.26439140e+00
  1.22808678e-01 -1.67132447e-02  2.10794807e+00  1.50541756e-01
  4.11400331e-02]",0.7283180919944522,0.1383094020268775,1.8237829902725915,19,SOO,1.2999657377265348
20-0,0.99,"[ 2.57403963e+02  1.48353707e+00 -9.00780167e-01 -1.06734076e+01
  1.50003758e+00  6.18821986e-02 -2.63639417e+00 -2.70990038e-01
 -8.73620200e-02]",0.4009213770556253,1.214494071782555,1.2043247339750809,20,GIC,1.1735155257449494
20-1,0.9343857997696096,"[ 2.66605967e+02  8.01802322e-01  5.10037983e-01 -1.58545946e+01
  7.81447446e-01  7.12959198e-02 -1.84872857e+00 -1.36383117e-03
  4.94445683e-01]",0.37008222597128,1.6985046741957208,1.1446904237257205,20,NWN,1.1679718677042306
20-2,0.8929860709451796,"[ 2.62287525e+02  7.61417229e-01  6.63741874e-01 -1.62797000e+01
 -1.44706505e-01 -1.92195924e-01 -5.10761913e+00 -7.96150342e-01
 -1.00079013e-01]",0.4361495083623994,1.5159607488837443,1.4586516279383412,20,NEN,1.3426801885814323
20-3,0.99,"[ 2.80757136e+02  9.38178612e-01 -5.73356859e-02 -1.22534959e+01
  5.10464635e-01 -2.04355619e-01 -1.09590974e+00  1.27307732e+00
  9.44361834e-02]",0.31404842610879,1.284394440713052,1.0619467431103535,20,WNA,1.084048789147492
20-4,0.99,"[ 2.84237652e+02  9.28588230e-01 -2.87120734e-02 -1.35507259e+01
 -7.38704251e-01 -8.87318411e-02 -9.12958976e-01  1.26240822e+00
 -1.09591077e-01]",0.2676759213192089,1.5112963306999132,1.0453885362961406,20,CNA,1.0773436574520308
20-5,0.6083145619324666,"[ 2.85527129e+02  4.38340748e-01  3.59608591e-01 -9.23016545e+00
 -5.57021174e-01 -1.59589213e-01 -1.70327248e+00  2.68134912e-01
 -7.35335616e-03]",0.2142881998731849,0.9148084534917192,1.045648818815047,20,ENA,1.104978061742454
20-6,0.8750404783787539,"[ 2.93134895e+02  4.09983274e-01  3.46458195e-01 -6.00959710e+00
 -4.15903987e-01 -1.42207196e-02 -8.87827233e-01  5.57314246e-01
  6.71266254e-02]",0.4376622322627144,0.578362447143457,1.0626125317625237,20,NCA,1.0403488087738613
20-7,0.8226355386964961,"[ 2.98481148e+02  1.77639019e-01  4.27646824e-01 -1.44677460e+00
 -3.74103588e-01  8.08499916e-03 -2.48440470e-01 -1.85583912e-01
 -4.98961501e-02]",0.76586998056869,0.2515773649962219,1.0707150939727743,20,SCA,1.0480116010863811
20-8,0.8000167342314299,"[ 2.99121382e+02  1.41908502e-01  3.39771484e-01 -1.03506632e+00
 -1.12600828e-01  7.88884721e-04 -1.10749120e+00 -1.24312304e-01
  5.77933436e-03]",0.8904287957462432,0.1117063170270804,1.0692889138285335,20,CAR,1.0607463230910692
20-9,0.8726189522162893,"[ 2.93729303e+02  7.28518090e-02  6.56286885e-01  1.95482382e-01
 -3.19175022e-01  6.65898756e-02  2.45174774e-01  2.83969539e-01
  2.65906545e-03]",0.908504196419405,0.21432245718341,1.064284449012802,20,NWS,1.0534483128328507
20-10,0.8991715253224704,"[ 2.96659288e+02  1.30980486e-01  7.06330273e-01 -3.60872754e-01
 -7.46067302e-01  6.12594539e-02 -6.14939263e-01  4.79345584e-01
  1.17803426e-01]",0.8207867754265217,0.2864559445518354,1.152389670271786,20,NSA,1.106210513054157
20-11,0.8288024952246418,"[ 2.97190260e+02  4.30582302e-01  2.78237873e-01  6.14552780e-01
 -7.87143044e-01 -3.25714388e-02 -9.02162166e-01 -3.06419377e-03
  1.28718382e-01]",0.6962143715525981,0.4111055996928122,1.1932028933520835,20,NES,1.1083526189420043
20-12,0.8342271303600076,"[ 2.94560579e+02  4.88313219e-01  4.14194157e-01  8.37277919e-02
 -8.20116471e-01  2.22192029e-01 -1.69968985e+00  9.10959934e-01
 -2.46489041e-02]",0.6161677682758239,0.615121065202279,1.244311459117684,20,SAM,1.1604676019368672
20-13,0.9236832956802522,"[ 2.87247356e+02 -9.52436401e-02  7.91097513e-01  3.74852692e+00
 -2.39057983e-01 -4.80210099e-02  9.24107402e-01  2.07468753e-01
 -2.84730666e-02]",0.7285847133556983,0.3052518459139318,1.0457988572221486,20,SWS,1.0471955633887509
20-14,0.9409528581211896,"[ 2.91542894e+02  5.52147358e-02  6.85265979e-01  4.75924496e+00
 -7.20693588e-01  1.18262267e-01 -4.69997815e-02  5.86878360e-01
  5.38838416e-03]",0.3155287357207378,0.6183299112593849,1.0478696423334506,20,SES,1.0325622551301055
20-15,0.960576156087989,"[ 2.81661573e+02 -7.34936604e-02  6.91031979e-01  4.65812832e+00
  1.68916513e-01 -1.34859928e-02  1.50942675e+00  2.97744696e-01
  3.67752676e-02]",0.5019014330961813,0.3859274323569175,1.0492570942052533,20,SSA,1.0214801936320712
20-16,0.0748409354901917,"[ 2.78949739e+02  2.30820995e-01  4.02286715e-01 -7.58898916e+00
  6.83087064e-01 -1.93358365e-01 -1.67402338e+00  3.01767059e-01
  9.63399106e-03]",0.381789235531519,0.892030585405046,1.0586393807826648,20,NEU,1.0658621274873805
20-17,0.2371513844399051,"[ 2.81451643e+02  6.20333715e-02  7.95764321e-01 -1.11498492e+01
  6.82049054e-01 -1.87588159e-01 -5.49523129e-01  3.11695331e-01
 -3.59697267e-01]",0.326821227574147,1.3847783119519086,1.0957791448415544,20,WCE,1.109379290120042
20-18,0.0678119453079139,"[277.13574834   0.55578043   0.47917158 -16.32879137   0.28566414
  -0.29636497  -0.4437189   -0.36974479  -0.37189077]",0.32075191768399,2.204041287648014,1.0537044974612964,20,EEU,1.1256358692380877
20-19,0.6924234135255074,"[ 2.89690760e+02  1.70417391e-01  6.30925777e-01 -8.66433677e+00
  5.81595828e-01 -1.72019912e-01 -2.32739970e+00  8.16154920e-01
 -1.76186841e-01]",0.4682449401122275,0.5395582845493762,1.1674897280524503,20,MED,1.0743016340301064
20-20,0.7892009422488809,"[ 2.96609357e+02  2.91985029e-01  5.88595757e-01 -8.74808010e+00
 -1.57077030e+00 -2.63301362e-01  2.48312492e-01  5.63057051e-02
  3.89536604e-01]",0.4344853632648768,0.68948063639842,1.0859225608423189,20,SAH,1.0705846115661821
20-21,0.8270815347404454,"[ 2.97996985e+02  2.68854700e-01  4.11108093e-01 -3.98905062e-01
 -1.08976965e+00 -3.93739310e-01  1.63079990e+00 -2.25286535e-01
  2.33985560e-01]",0.546751015309667,0.440553196901278,1.1354404815607602,20,WAF,1.117822195155004
20-22,0.8870157587392101,"[ 2.95303201e+02  1.55881438e-01  5.61852650e-01 -1.34801354e-01
 -8.23371004e-01 -2.00515613e-01  8.54355360e-01  3.41030809e-01
  6.75914799e-02]",0.5942878776190818,0.3310565209909452,1.0767727858495393,20,CAF,1.0901843501217658
20-23,0.6973872897640577,"[ 2.97164473e+02  1.37343629e-01  4.97784514e-01 -6.14226375e-01
 -9.94543126e-01 -1.79749537e-01  1.47295752e+00  5.04136909e-01
  9.21755271e-02]",0.6029890317129689,0.4654536301603051,1.0713368160338663,20,NEAF,1.051845506367254
20-24,0.7332960416903063,"[ 2.95473915e+02  3.00408709e-01  3.26136920e-01  7.43002624e-01
 -8.90808979e-01  2.33755789e-02  3.58710117e-01  2.36077753e-01
 -8.52636176e-02]",0.8118898037628253,0.3027005156443927,1.086907791010139,20,SEAF,1.0793842904920328
20-25,0.8834983511367287,"[ 2.92966247e+02  6.54511517e-02  6.49153474e-01  2.95431093e+00
 -1.15036114e+00  1.30354924e-01 -8.86660278e-02  2.32607955e-01
  8.37109160e-02]",0.5331413859762053,0.368894072543798,1.0736914800958588,20,WSAF,1.0538573950042411
20-26,0.8288231987460688,"[ 2.93859174e+02  2.36430140e-01  5.37960102e-01  3.09961369e+00
 -1.50051782e+00  5.43952030e-02 -5.34702816e-01  1.20031750e-01
  2.84871739e-01]",0.4751029525328807,0.5007091289096617,1.1351714159147788,20,ESAF,1.0509277646941189
20-27,0.8870067902471099,"[ 2.96968371e+02  1.94277291e-01  3.80016428e-01  1.97217963e+00
 -3.25406588e-01  6.07823242e-03  1.08106002e+00 -1.84383724e-01
 -4.93393169e-03]",0.737849852021222,0.2552504499013625,1.0541487853575984,20,MDG,1.0475799260326604
20-28,0.99,"[ 2.56842992e+02  1.78542649e+00 -4.28562405e-01 -1.89961547e+01
  1.48294085e+00 -2.94017337e-01 -4.45436080e+00  1.41410869e-01
  1.13060180e-01]",0.4813189487307392,1.7879488469725642,1.539395251551014,20,RAR,1.3370712128978135
20-29,0.0099999999999999,"[ 2.72343920e+02  7.27545424e-01  4.93681500e-01 -2.07773156e+01
 -1.95320741e-01 -4.15175467e-01 -1.42030061e-01 -5.26193382e-01
 -4.39747428e-01]",0.3232930718724682,2.577677302154392,1.064492698380224,20,WSB,1.1658630125874083
20-30,0.8719546272003369,"[ 2.66306036e+02  5.78446143e-01  5.62098534e-01 -2.32202999e+01
 -8.25821368e-01 -5.70046952e-01  4.15449921e-01  5.54621134e-01
 -2.07996972e-01]",0.3081559783450159,1.906419408156513,1.061551931673323,20,ESB,1.1661532579376528
20-31,0.99,"[ 2.66585865e+02  1.36361728e+00 -2.47665657e-01 -1.45509305e+01
  3.71017609e-01  1.37101765e-01 -3.15194932e+00  7.06188208e-01
 -1.23456840e-01]",0.4588476700713947,1.071109173359556,1.2853473591189488,20,RFE,1.1914128680883902
